Txn Date,Value Date,Description,Ref No./Cheque No.,Debit,Credit,Balance,payment_type,category
21/04/2024,21/04/2024,IMPS/DR/426682301861/DMART,TRANSFER TO 426682301861,1111.1,,-5445719.84,imps,others
21/04/2024,21/04/2024,UPI/DR/956105359900/BIGBAZAAR,TRANSFER TO 956105359900,5822.48,,-5451542.32,upi,others
21/04/2024,21/04/2024,POS/DR/872752773661/FLIPKART,TRANSFER TO 872752773661,5255.36,,-5456797.68,pos,shopping
21/04/2024,21/04/2024,POS/DR/295206012236/FLIPKART,TRANSFER TO 295206012236,1996.75,,-5458794.43,pos,shopping
21/04/2024,21/04/2024,NEFT/DR/640152699617/AMAZON,TRANSFER TO 640152699617,1460.32,,-5460254.75,neft,shopping
21/04/2024,21/04/2024,POS/DR/632690444412/MYNTRA,TRANSFER TO 632690444412,825.53,,-5461080.28,pos,shopping
21/04/2024,21/04/2024,NEFT/DR/740281925736/BIGBAZAAR,TRANSFER TO 740281925736,1223.16,,-5462303.44,neft,others
21/04/2024,21/04/2024,UPI/DR/396007324335/JIO,TRANSFER TO 396007324335,8064.55,,-5470367.99,upi,others
21/04/2024,21/04/2024,POS/DR/869914622293/FLIPKART,TRANSFER TO 869914622293,269.66,,-5470637.65,pos,shopping
21/04/2024,21/04/2024,UPI/DR/847896855887/IRCTC,TRANSFER TO 847896855887,3292.88,,-5473930.53,upi,others
21/04/2024,21/04/2024,POS/DR/710118279711/DMART,TRANSFER TO 710118279711,1008.74,,-5474939.27,pos,others
21/04/2024,21/04/2024,NEFT/DR/442643990367/APOLLO,TRANSFER TO 442643990367,390.18,,-5475329.45,neft,others
21/04/2024,21/04/2024,POS/DR/537279456062/IRCTC,TRANSFER TO 537279456062,2849.67,,-5478179.12,pos,others
21/04/2024,21/04/2024,IMPS/DR/833222029459/SWIGGY,TRANSFER TO 833222029459,1595.45,,-5479774.57,imps,food
21/04/2024,21/04/2024,IMPS/DR/898091325727/IRCTC,TRANSFER TO 898091325727,3060.73,,-5482835.3,imps,others
21/04/2024,21/04/2024,NEFT/DR/627098679269/ZOMATO,TRANSFER TO 627098679269,580.46,,-5483415.76,neft,food
22/04/2024,22/04/2024,UPI/DR/619805472685/APOLLO,TRANSFER TO 619805472685,2150.55,,-5485566.31,upi,others
22/04/2024,22/04/2024,IMPS/DR/715088983887/STARBUCKS,TRANSFER TO 715088983887,2173.25,,-5487739.56,imps,others
22/04/2024,22/04/2024,POS/DR/989229104577/UBER,TRANSFER TO 989229104577,1632.86,,-5489372.42,pos,transport
22/04/2024,22/04/2024,UPI/DR/961206368822/SWIGGY,TRANSFER TO 961206368822,4035.53,,-5493407.95,upi,food
22/04/2024,22/04/2024,NEFT/DR/762147166681/STARBUCKS,TRANSFER TO 762147166681,2694.14,,-5496102.09,neft,others
22/04/2024,22/04/2024,POS/DR/814375240867/STARBUCKS,TRANSFER TO 814375240867,1440.0,,-5497542.09,pos,others
22/04/2024,22/04/2024,NEFT/DR/804501261117/APOLLO,TRANSFER TO 804501261117,848.46,,-5498390.55,neft,others
22/04/2024,22/04/2024,UPI/DR/718320658506/JIO,TRANSFER TO 718320658506,2137.12,,-5500527.67,upi,others
22/04/2024,22/04/2024,IMPS/DR/690346572325/IRCTC,TRANSFER TO 690346572325,1140.65,,-5501668.32,imps,others
22/04/2024,22/04/2024,NEFT/DR/591919684435/SWIGGY,TRANSFER TO 591919684435,1107.97,,-5502776.29,neft,food
22/04/2024,22/04/2024,IMPS/DR/732407619488/ZOMATO,TRANSFER TO 732407619488,919.79,,-5503696.08,imps,food
22/04/2024,22/04/2024,NEFT/DR/887826446149/APOLLO,TRANSFER TO 887826446149,840.32,,-5504536.4,neft,others
22/04/2024,22/04/2024,NEFT/DR/773401807447/FLIPKART,TRANSFER TO 773401807447,4726.49,,-5509262.89,neft,shopping
22/04/2024,22/04/2024,IMPS/DR/793174030546/UBER,TRANSFER TO 793174030546,2671.21,,-5511934.1,imps,transport
22/04/2024,22/04/2024,IMPS/DR/821650973046/AMAZON,TRANSFER TO 821650973046,399.58,,-5512333.68,imps,shopping
22/04/2024,22/04/2024,POS/DR/605094485269/AMAZON,TRANSFER TO 605094485269,4647.6,,-5516981.28,pos,shopping
22/04/2024,22/04/2024,IMPS/DR/734023322518/STARBUCKS,TRANSFER TO 734023322518,1145.8,,-5518127.08,imps,others
22/04/2024,22/04/2024,IMPS/DR/472657774663/AMAZON,TRANSFER TO 472657774663,1700.33,,-5519827.41,imps,shopping
22/04/2024,22/04/2024,IMPS/DR/305037451234/OLA,TRANSFER TO 305037451234,4110.78,,-5523938.19,imps,transport
22/04/2024,22/04/2024,IMPS/DR/915709251380/AMAZON,TRANSFER TO 915709251380,2895.66,,-5526833.85,imps,shopping
22/04/2024,22/04/2024,IMPS/DR/839683887386/FLIPKART,TRANSFER TO 839683887386,1061.51,,-5527895.36,imps,shopping
22/04/2024,22/04/2024,NEFT/DR/904294478524/MYNTRA,TRANSFER TO 904294478524,2861.42,,-5530756.78,neft,shopping
22/04/2024,22/04/2024,POS/DR/220309424263/BIGBAZAAR,TRANSFER TO 220309424263,533.35,,-5531290.13,pos,others
22/04/2024,22/04/2024,UPI/DR/487828856330/STARBUCKS,TRANSFER TO 487828856330,1258.35,,-5532548.48,upi,others
23/04/2024,23/04/2024,NEFT/DR/408670068412/APOLLO,TRANSFER TO 408670068412,2025.57,,-5534574.05,neft,others
23/04/2024,23/04/2024,POS/DR/616208783916/FLIPKART,TRANSFER TO 616208783916,1877.61,,-5536451.66,pos,shopping
23/04/2024,23/04/2024,POS/DR/312518233637/OLA,TRANSFER TO 312518233637,1363.68,,-5537815.34,pos,transport
23/04/2024,23/04/2024,UPI/DR/254039820746/BIGBAZAAR,TRANSFER TO 254039820746,600.79,,-5538416.13,upi,others
23/04/2024,23/04/2024,IMPS/DR/718522307409/FLIPKART,TRANSFER TO 718522307409,236.37,,-5538652.5,imps,shopping
23/04/2024,23/04/2024,UPI/DR/914379232302/IRCTC,TRANSFER TO 914379232302,684.2,,-5539336.7,upi,others
23/04/2024,23/04/2024,IMPS/DR/827552081981/UBER,TRANSFER TO 827552081981,547.9,,-5539884.6,imps,transport
23/04/2024,23/04/2024,IMPS/DR/681767816708/OLA,TRANSFER TO 681767816708,546.08,,-5540430.68,imps,transport
23/04/2024,23/04/2024,UPI/DR/960382753180/STARBUCKS,TRANSFER TO 960382753180,6407.7,,-5546838.38,upi,others
23/04/2024,23/04/2024,IMPS/DR/768313918255/IRCTC,TRANSFER TO 768313918255,1428.99,,-5548267.37,imps,others
23/04/2024,23/04/2024,UPI/DR/677209878764/DMART,TRANSFER TO 677209878764,4732.52,,-5552999.89,upi,others
23/04/2024,23/04/2024,IMPS/DR/852655790139/JIO,TRANSFER TO 852655790139,4020.74,,-5557020.63,imps,others
23/04/2024,23/04/2024,IMPS/DR/683392609736/STARBUCKS,TRANSFER TO 683392609736,3352.37,,-5560373.0,imps,others
23/04/2024,23/04/2024,NEFT/DR/624784165349/JIO,TRANSFER TO 624784165349,1824.89,,-5562197.89,neft,others
23/04/2024,23/04/2024,NEFT/DR/972273294240/SWIGGY,TRANSFER TO 972273294240,3324.2,,-5565522.09,neft,food
23/04/2024,23/04/2024,NEFT/DR/165405344465/OLA,TRANSFER TO 165405344465,334.35,,-5565856.44,neft,transport
23/04/2024,23/04/2024,UPI/DR/237593929345/BIGBAZAAR,TRANSFER TO 237593929345,1386.6,,-5567243.04,upi,others
23/04/2024,23/04/2024,IMPS/DR/738248045824/JIO,TRANSFER TO 738248045824,106.23,,-5567349.27,imps,others
23/04/2024,23/04/2024,UPI/DR/942599058552/UBER,TRANSFER TO 942599058552,3678.98,,-5571028.25,upi,transport
23/04/2024,23/04/2024,POS/DR/870737592054/APOLLO,TRANSFER TO 870737592054,2090.72,,-5573118.97,pos,others
23/04/2024,23/04/2024,UPI/DR/700059205323/AMAZON,TRANSFER TO 700059205323,491.19,,-5573610.16,upi,shopping
23/04/2024,23/04/2024,NEFT/DR/869875506579/BIGBAZAAR,TRANSFER TO 869875506579,4308.84,,-5577919.0,neft,others
23/04/2024,23/04/2024,NEFT/DR/765170763767/UBER,TRANSFER TO 765170763767,2504.6,,-5580423.6,neft,transport
23/04/2024,23/04/2024,IMPS/DR/525849086302/ZOMATO,TRANSFER TO 525849086302,2567.94,,-5582991.54,imps,food
23/04/2024,23/04/2024,NEFT/DR/726788700500/FLIPKART,TRANSFER TO 726788700500,4180.52,,-5587172.06,neft,shopping
23/04/2024,23/04/2024,IMPS/DR/955640137753/STARBUCKS,TRANSFER TO 955640137753,8370.43,,-5595542.49,imps,others
23/04/2024,23/04/2024,UPI/DR/637436088672/IRCTC,TRANSFER TO 637436088672,2025.27,,-5597567.76,upi,others
23/04/2024,23/04/2024,IMPS/DR/679106930647/BIGBAZAAR,TRANSFER TO 679106930647,2680.7,,-5600248.46,imps,others
23/04/2024,23/04/2024,IMPS/DR/875030711477/FLIPKART,TRANSFER TO 875030711477,1207.44,,-5601455.9,imps,shopping
23/04/2024,23/04/2024,POS/DR/127424785039/FLIPKART,TRANSFER TO 127424785039,2704.6,,-5604160.5,pos,shopping
23/04/2024,23/04/2024,POS/DR/988546816060/BIGBAZAAR,TRANSFER TO 988546816060,5171.35,,-5609331.85,pos,others
23/04/2024,23/04/2024,IMPS/DR/401296142196/BIGBAZAAR,TRANSFER TO 401296142196,1122.17,,-5610454.02,imps,others
23/04/2024,23/04/2024,UPI/DR/658876357585/MYNTRA,TRANSFER TO 658876357585,427.48,,-5610881.5,upi,shopping
23/04/2024,23/04/2024,UPI/DR/613684059876/SWIGGY,TRANSFER TO 613684059876,7281.43,,-5618162.93,upi,food
23/04/2024,23/04/2024,IMPS/DR/125490664000/APOLLO,TRANSFER TO 125490664000,3501.23,,-5621664.16,imps,others
23/04/2024,23/04/2024,NEFT/DR/835934171434/FLIPKART,TRANSFER TO 835934171434,4187.09,,-5625851.25,neft,shopping
24/04/2024,24/04/2024,POS/DR/375721001991/SWIGGY,TRANSFER TO 375721001991,6599.31,,-5632450.56,pos,food
24/04/2024,24/04/2024,IMPS/DR/642300185253/BIGBAZAAR,TRANSFER TO 642300185253,1340.85,,-5633791.41,imps,others
24/04/2024,24/04/2024,NEFT/DR/362949403941/BIGBAZAAR,TRANSFER TO 362949403941,2787.25,,-5636578.66,neft,others
24/04/2024,24/04/2024,NEFT/DR/135236372087/AMAZON,TRANSFER TO 135236372087,5941.14,,-5642519.8,neft,shopping
24/04/2024,24/04/2024,UPI/DR/942055855760/AMAZON,TRANSFER TO 942055855760,2076.46,,-5644596.26,upi,shopping
24/04/2024,24/04/2024,IMPS/DR/186598050300/MYNTRA,TRANSFER TO 186598050300,1381.27,,-5645977.53,imps,shopping
24/04/2024,24/04/2024,UPI/DR/571628978734/STARBUCKS,TRANSFER TO 571628978734,952.84,,-5646930.37,upi,others
24/04/2024,24/04/2024,NEFT/DR/998075824979/IRCTC,TRANSFER TO 998075824979,5007.03,,-5651937.4,neft,others
24/04/2024,24/04/2024,IMPS/DR/316310712090/ZOMATO,TRANSFER TO 316310712090,1346.45,,-5653283.85,imps,food
24/04/2024,24/04/2024,POS/DR/237384165286/MYNTRA,TRANSFER TO 237384165286,287.15,,-5653571.0,pos,shopping
24/04/2024,24/04/2024,IMPS/DR/504700520687/IRCTC,TRANSFER TO 504700520687,501.56,,-5654072.56,imps,others
24/04/2024,24/04/2024,IMPS/DR/189732555708/IRCTC,TRANSFER TO 189732555708,1360.73,,-5655433.29,imps,others
24/04/2024,24/04/2024,NEFT/DR/544289879822/FLIPKART,TRANSFER TO 544289879822,4327.21,,-5659760.5,neft,shopping
24/04/2024,24/04/2024,UPI/DR/307881011326/STARBUCKS,TRANSFER TO 307881011326,1281.8,,-5661042.3,upi,others
24/04/2024,24/04/2024,IMPS/DR/672589136735/DMART,TRANSFER TO 672589136735,4684.42,,-5665726.72,imps,others
24/04/2024,24/04/2024,NEFT/DR/257476324350/DMART,TRANSFER TO 257476324350,7963.83,,-5673690.55,neft,others
24/04/2024,24/04/2024,UPI/DR/396135725691/STARBUCKS,TRANSFER TO 396135725691,4367.53,,-5678058.08,upi,others
24/04/2024,24/04/2024,POS/DR/964797710764/ZOMATO,TRANSFER TO 964797710764,2271.75,,-5680329.83,pos,food
24/04/2024,24/04/2024,IMPS/DR/656029210513/STARBUCKS,TRANSFER TO 656029210513,2237.12,,-5682566.95,imps,others
24/04/2024,24/04/2024,IMPS/DR/911320844096/AMAZON,TRANSFER TO 911320844096,1136.75,,-5683703.7,imps,shopping
24/04/2024,24/04/2024,NEFT/DR/588547717155/MYNTRA,TRANSFER TO 588547717155,853.15,,-5684556.85,neft,shopping
24/04/2024,24/04/2024,NEFT/DR/661734062197/OLA,TRANSFER TO 661734062197,2142.58,,-5686699.43,neft,transport
24/04/2024,24/04/2024,IMPS/DR/269747247521/DMART,TRANSFER TO 269747247521,744.01,,-5687443.44,imps,others
24/04/2024,24/04/2024,IMPS/DR/442279937510/BIGBAZAAR,TRANSFER TO 442279937510,1329.06,,-5688772.5,imps,others
24/04/2024,24/04/2024,NEFT/DR/909007489880/APOLLO,TRANSFER TO 909007489880,6182.95,,-5694955.45,neft,others
24/04/2024,24/04/2024,POS/DR/556514321910/UBER,TRANSFER TO 556514321910,5735.06,,-5700690.51,pos,transport
24/04/2024,24/04/2024,UPI/DR/122177671390/SWIGGY,TRANSFER TO 122177671390,4250.21,,-5704940.72,upi,food
24/04/2024,24/04/2024,POS/DR/514962594796/SWIGGY,TRANSFER TO 514962594796,829.32,,-5705770.04,pos,food
25/04/2024,25/04/2024,POS/DR/408831303482/STARBUCKS,TRANSFER TO 408831303482,5331.48,,-5711101.52,pos,others
25/04/2024,25/04/2024,UPI/DR/208062746746/AMAZON,TRANSFER TO 208062746746,74.17,,-5711175.69,upi,shopping
25/04/2024,25/04/2024,POS/DR/858393741298/STARBUCKS,TRANSFER TO 858393741298,6431.16,,-5717606.85,pos,others
25/04/2024,25/04/2024,IMPS/DR/976971194461/AMAZON,TRANSFER TO 976971194461,3501.64,,-5721108.49,imps,shopping
25/04/2024,25/04/2024,UPI/DR/487626073405/FLIPKART,TRANSFER TO 487626073405,815.38,,-5721923.87,upi,shopping
25/04/2024,25/04/2024,UPI/DR/218587315067/SWIGGY,TRANSFER TO 218587315067,2528.61,,-5724452.48,upi,food
25/04/2024,25/04/2024,UPI/DR/556199957340/AMAZON,TRANSFER TO 556199957340,2668.5,,-5727120.98,upi,shopping
25/04/2024,25/04/2024,IMPS/DR/901249572988/IRCTC,TRANSFER TO 901249572988,2155.37,,-5729276.35,imps,others
25/04/2024,25/04/2024,NEFT/DR/764357495286/IRCTC,TRANSFER TO 764357495286,1044.56,,-5730320.91,neft,others
25/04/2024,25/04/2024,NEFT/DR/380391496571/STARBUCKS,TRANSFER TO 380391496571,4121.78,,-5734442.69,neft,others
25/04/2024,25/04/2024,NEFT/DR/545439242507/OLA,TRANSFER TO 545439242507,3445.83,,-5737888.52,neft,transport
25/04/2024,25/04/2024,IMPS/DR/372224872185/DMART,TRANSFER TO 372224872185,3310.92,,-5741199.44,imps,others
25/04/2024,25/04/2024,UPI/DR/270082641580/STARBUCKS,TRANSFER TO 270082641580,3842.34,,-5745041.78,upi,others
25/04/2024,25/04/2024,POS/DR/753518191255/SWIGGY,TRANSFER TO 753518191255,5982.03,,-5751023.81,pos,food
25/04/2024,25/04/2024,UPI/DR/921754641299/OLA,TRANSFER TO 921754641299,5812.99,,-5756836.8,upi,transport
25/04/2024,25/04/2024,NEFT/DR/864445117316/SWIGGY,TRANSFER TO 864445117316,7578.93,,-5764415.73,neft,food
25/04/2024,25/04/2024,IMPS/DR/993726420976/BIGBAZAAR,TRANSFER TO 993726420976,1940.45,,-5766356.18,imps,others
25/04/2024,25/04/2024,IMPS/DR/785760578984/UBER,TRANSFER TO 785760578984,3712.01,,-5770068.19,imps,transport
25/04/2024,25/04/2024,UPI/DR/276860155564/BIGBAZAAR,TRANSFER TO 276860155564,1958.69,,-5772026.88,upi,others
25/04/2024,25/04/2024,UPI/DR/435733866507/AMAZON,TRANSFER TO 435733866507,2785.0,,-5774811.88,upi,shopping
25/04/2024,25/04/2024,POS/DR/927351732708/ZOMATO,TRANSFER TO 927351732708,4490.57,,-5779302.45,pos,food
25/04/2024,25/04/2024,UPI/DR/756804975001/STARBUCKS,TRANSFER TO 756804975001,3249.98,,-5782552.43,upi,others
25/04/2024,25/04/2024,UPI/DR/316784278162/DMART,TRANSFER TO 316784278162,1465.41,,-5784017.84,upi,others
25/04/2024,25/04/2024,IMPS/DR/683954043197/FLIPKART,TRANSFER TO 683954043197,1120.32,,-5785138.16,imps,shopping
26/04/2024,26/04/2024,UPI/DR/419858583006/STARBUCKS,TRANSFER TO 419858583006,607.91,,-5785746.07,upi,others
26/04/2024,26/04/2024,POS/DR/419870680248/OLA,TRANSFER TO 419870680248,1845.54,,-5787591.61,pos,transport
26/04/2024,26/04/2024,UPI/DR/528771757779/JIO,TRANSFER TO 528771757779,1776.1,,-5789367.71,upi,others
26/04/2024,26/04/2024,UPI/DR/209803972913/BIGBAZAAR,TRANSFER TO 209803972913,3978.28,,-5793345.99,upi,others
26/04/2024,26/04/2024,NEFT/DR/278542072923/AMAZON,TRANSFER TO 278542072923,1159.04,,-5794505.03,neft,shopping
26/04/2024,26/04/2024,POS/DR/327420389928/JIO,TRANSFER TO 327420389928,1289.87,,-5795794.9,pos,others
26/04/2024,26/04/2024,POS/DR/707736050970/IRCTC,TRANSFER TO 707736050970,1110.84,,-5796905.74,pos,others
26/04/2024,26/04/2024,POS/DR/750298227019/UBER,TRANSFER TO 750298227019,1504.08,,-5798409.82,pos,transport
26/04/2024,26/04/2024,UPI/DR/972263960601/JIO,TRANSFER TO 972263960601,77.87,,-5798487.69,upi,others
26/04/2024,26/04/2024,UPI/DR/263470559311/SWIGGY,TRANSFER TO 263470559311,1076.53,,-5799564.22,upi,food
26/04/2024,26/04/2024,IMPS/DR/995899304875/IRCTC,TRANSFER TO 995899304875,590.66,,-5800154.88,imps,others
26/04/2024,26/04/2024,UPI/DR/420457532849/MYNTRA,TRANSFER TO 420457532849,790.22,,-5800945.1,upi,shopping
26/04/2024,26/04/2024,NEFT/DR/200612202459/OLA,TRANSFER TO 200612202459,115.99,,-5801061.09,neft,transport
26/04/2024,26/04/2024,IMPS/DR/674373660934/ZOMATO,TRANSFER TO 674373660934,50.0,,-5801111.09,imps,food
26/04/2024,26/04/2024,UPI/DR/485638263545/SWIGGY,TRANSFER TO 485638263545,494.9,,-5801605.99,upi,food
26/04/2024,26/04/2024,POS/DR/625448780091/APOLLO,TRANSFER TO 625448780091,146.02,,-5801752.01,pos,others
26/04/2024,26/04/2024,IMPS/DR/632784083117/DMART,TRANSFER TO 632784083117,172.21,,-5801924.22,imps,others
26/04/2024,26/04/2024,POS/DR/944467557729/APOLLO,TRANSFER TO 944467557729,56.76,,-5801980.98,pos,others
26/04/2024,26/04/2024,IMPS/DR/628321017533/IRCTC,TRANSFER TO 628321017533,2042.47,,-5804023.45,imps,others
26/04/2024,26/04/2024,POS/DR/287201221678/STARBUCKS,TRANSFER TO 287201221678,1481.76,,-5805505.21,pos,others
26/04/2024,26/04/2024,UPI/DR/557732265163/IRCTC,TRANSFER TO 557732265163,3863.57,,-5809368.78,upi,others
26/04/2024,26/04/2024,UPI/DR/116915724508/SWIGGY,TRANSFER TO 116915724508,1305.72,,-5810674.5,upi,food
26/04/2024,26/04/2024,UPI/DR/366534408325/BIGBAZAAR,TRANSFER TO 366534408325,170.45,,-5810844.95,upi,others
26/04/2024,26/04/2024,IMPS/DR/258780703236/IRCTC,TRANSFER TO 258780703236,1305.59,,-5812150.54,imps,others
26/04/2024,26/04/2024,UPI/DR/370041948952/JIO,TRANSFER TO 370041948952,428.49,,-5812579.03,upi,others
26/04/2024,26/04/2024,NEFT/DR/645210207494/UBER,TRANSFER TO 645210207494,66.33,,-5812645.36,neft,transport
26/04/2024,26/04/2024,UPI/DR/388771335253/FLIPKART,TRANSFER TO 388771335253,1111.73,,-5813757.09,upi,shopping
27/04/2024,27/04/2024,POS/DR/420426906704/APOLLO,TRANSFER TO 420426906704,1071.63,,-5814828.72,pos,others
27/04/2024,27/04/2024,UPI/DR/933341864460/OLA,TRANSFER TO 933341864460,2039.11,,-5816867.83,upi,transport
27/04/2024,27/04/2024,POS/DR/193838769135/AMAZON,TRANSFER TO 193838769135,50.0,,-5816917.83,pos,shopping
27/04/2024,27/04/2024,UPI/DR/348761178594/FLIPKART,TRANSFER TO 348761178594,764.39,,-5817682.22,upi,shopping
27/04/2024,27/04/2024,UPI/DR/601596378207/BIGBAZAAR,TRANSFER TO 601596378207,345.03,,-5818027.25,upi,others
27/04/2024,27/04/2024,IMPS/DR/606403592202/FLIPKART,TRANSFER TO 606403592202,922.26,,-5818949.51,imps,shopping
27/04/2024,27/04/2024,UPI/DR/159035561936/OLA,TRANSFER TO 159035561936,1573.2,,-5820522.71,upi,transport
27/04/2024,27/04/2024,IMPS/DR/971731477191/BIGBAZAAR,TRANSFER TO 971731477191,1816.23,,-5822338.94,imps,others
27/04/2024,27/04/2024,NEFT/DR/648786358014/OLA,TRANSFER TO 648786358014,1030.78,,-5823369.72,neft,transport
27/04/2024,27/04/2024,IMPS/DR/951340212636/STARBUCKS,TRANSFER TO 951340212636,82.6,,-5823452.32,imps,others
27/04/2024,27/04/2024,UPI/DR/688356724588/UBER,TRANSFER TO 688356724588,557.57,,-5824009.89,upi,transport
27/04/2024,27/04/2024,UPI/DR/542779357904/APOLLO,TRANSFER TO 542779357904,141.91,,-5824151.8,upi,others
27/04/2024,27/04/2024,IMPS/DR/900501769722/SWIGGY,TRANSFER TO 900501769722,2175.57,,-5826327.37,imps,food
27/04/2024,27/04/2024,UPI/DR/268868470180/AMAZON,TRANSFER TO 268868470180,2082.47,,-5828409.84,upi,shopping
27/04/2024,27/04/2024,UPI/DR/964520056352/AMAZON,TRANSFER TO 964520056352,1019.67,,-5829429.51,upi,shopping
27/04/2024,27/04/2024,NEFT/DR/802026159694/FLIPKART,TRANSFER TO 802026159694,50.0,,-5829479.51,neft,shopping
27/04/2024,27/04/2024,IMPS/DR/615695555591/SWIGGY,TRANSFER TO 615695555591,1523.36,,-5831002.87,imps,food
27/04/2024,27/04/2024,POS/DR/542456619695/ZOMATO,TRANSFER TO 542456619695,2021.54,,-5833024.41,pos,food
27/04/2024,27/04/2024,IMPS/DR/920089545882/OLA,TRANSFER TO 920089545882,1519.98,,-5834544.39,imps,transport
27/04/2024,27/04/2024,IMPS/DR/289029589761/SWIGGY,TRANSFER TO 289029589761,4437.4,,-5838981.79,imps,food
27/04/2024,27/04/2024,NEFT/DR/263101495525/OLA,TRANSFER TO 263101495525,3013.79,,-5841995.58,neft,transport
27/04/2024,27/04/2024,NEFT/DR/260094216489/FLIPKART,TRANSFER TO 260094216489,3884.55,,-5845880.13,neft,shopping
27/04/2024,27/04/2024,IMPS/DR/130043001020/FLIPKART,TRANSFER TO 130043001020,1210.81,,-5847090.94,imps,shopping
28/04/2024,28/04/2024,IMPS/DR/377664644992/DMART,TRANSFER TO 377664644992,2444.03,,-5849534.97,imps,others
28/04/2024,28/04/2024,UPI/DR/268279853246/SWIGGY,TRANSFER TO 268279853246,392.01,,-5849926.98,upi,food
28/04/2024,28/04/2024,IMPS/DR/496903199689/JIO,TRANSFER TO 496903199689,5498.04,,-5855425.02,imps,others
28/04/2024,28/04/2024,IMPS/DR/871437511427/SWIGGY,TRANSFER TO 871437511427,358.78,,-5855783.8,imps,food
28/04/2024,28/04/2024,IMPS/DR/858056851082/APOLLO,TRANSFER TO 858056851082,199.03,,-5855982.83,imps,others
28/04/2024,28/04/2024,UPI/DR/259233652650/FLIPKART,TRANSFER TO 259233652650,204.82,,-5856187.65,upi,shopping
28/04/2024,28/04/2024,POS/DR/535545920698/STARBUCKS,TRANSFER TO 535545920698,2805.08,,-5858992.73,pos,others
28/04/2024,28/04/2024,UPI/DR/884599595538/FLIPKART,TRANSFER TO 884599595538,4416.66,,-5863409.39,upi,shopping
28/04/2024,28/04/2024,UPI/DR/387316700705/ZOMATO,TRANSFER TO 387316700705,4222.28,,-5867631.67,upi,food
28/04/2024,28/04/2024,IMPS/DR/181260890221/SWIGGY,TRANSFER TO 181260890221,5918.65,,-5873550.32,imps,food
28/04/2024,28/04/2024,UPI/DR/918379027646/OLA,TRANSFER TO 918379027646,312.15,,-5873862.47,upi,transport
28/04/2024,28/04/2024,UPI/DR/845071425734/MYNTRA,TRANSFER TO 845071425734,2948.33,,-5876810.8,upi,shopping
28/04/2024,28/04/2024,IMPS/DR/689820657509/DMART,TRANSFER TO 689820657509,63.38,,-5876874.18,imps,others
28/04/2024,28/04/2024,UPI/DR/767231096148/FLIPKART,TRANSFER TO 767231096148,1877.05,,-5878751.23,upi,shopping
28/04/2024,28/04/2024,IMPS/DR/880353372496/OLA,TRANSFER TO 880353372496,3311.93,,-5882063.16,imps,transport
28/04/2024,28/04/2024,NEFT/DR/676247387583/BIGBAZAAR,TRANSFER TO 676247387583,4063.1,,-5886126.26,neft,others
28/04/2024,28/04/2024,UPI/DR/764614604612/FLIPKART,TRANSFER TO 764614604612,3655.93,,-5889782.19,upi,shopping
28/04/2024,28/04/2024,IMPS/DR/929683962500/DMART,TRANSFER TO 929683962500,1312.82,,-5891095.01,imps,others
28/04/2024,28/04/2024,POS/DR/463550229873/DMART,TRANSFER TO 463550229873,2166.14,,-5893261.15,pos,others
28/04/2024,28/04/2024,POS/DR/804779871195/IRCTC,TRANSFER TO 804779871195,2893.56,,-5896154.71,pos,others
28/04/2024,28/04/2024,POS/DR/378912732530/STARBUCKS,TRANSFER TO 378912732530,278.4,,-5896433.11,pos,others
28/04/2024,28/04/2024,UPI/DR/403364856022/JIO,TRANSFER TO 403364856022,1987.07,,-5898420.18,upi,others
28/04/2024,28/04/2024,IMPS/DR/685403819394/STARBUCKS,TRANSFER TO 685403819394,538.65,,-5898958.83,imps,others
28/04/2024,28/04/2024,UPI/DR/776857210993/JIO,TRANSFER TO 776857210993,554.6,,-5899513.43,upi,others
28/04/2024,28/04/2024,IMPS/DR/963718393585/MYNTRA,TRANSFER TO 963718393585,1850.72,,-5901364.15,imps,shopping
28/04/2024,28/04/2024,NEFT/DR/998424748329/STARBUCKS,TRANSFER TO 998424748329,104.93,,-5901469.08,neft,others
28/04/2024,28/04/2024,UPI/DR/144881810690/BIGBAZAAR,TRANSFER TO 144881810690,962.69,,-5902431.77,upi,others
28/04/2024,28/04/2024,UPI/DR/976862608938/SWIGGY,TRANSFER TO 976862608938,706.82,,-5903138.59,upi,food
